Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
SUNPHARMA,EQ,02-01-2020,434.3,434,442.6,432,434.65,434.95,436.67,4555670,1989331434,55381,1473154,32.34
SUNPHARMA,EQ,03-01-2020,434.95,434.65,450.4,433.05,443.15,444.6,444.26,9457180,4201473864,140147,2419437,25.58
SUNPHARMA,EQ,06-01-2020,444.6,440.9,444.7,435.1,439,439.95,439.9,4794923,2109276730,54273,1170220,24.41
SUNPHARMA,EQ,07-01-2020,439.95,441.4,448,437.55,447.05,446.4,443.49,4504083,1997499901,63835,1419164,31.51
SUNPHARMA,EQ,08-01-2020,446.4,442.95,446.5,439,439.1,440.1,441.78,3881918,1714947318,61787,1589497,40.95
SUNPHARMA,EQ,09-01-2020,440.1,442.7,444.85,439,439.95,439.85,441.6,3934566,1737506321,52598,1855620,47.16
SUNPHARMA,EQ,10-01-2020,439.85,440.1,449,440,444.75,443.6,445.53,4334013,1930932330,50131,862079,19.89
SUNPHARMA,EQ,13-01-2020,443.6,447,453.65,442.55,444.8,444.6,447.4,4823348,2157943768,105783,1247523,25.86
SUNPHARMA,EQ,14-01-2020,444.6,447,449.5,444.4,446.6,446,446.99,2708589,1210709087,38098,779995,28.8
SUNPHARMA,EQ,15-01-2020,446,447.6,450.7,443.65,448.5,449.05,447.29,3054107,1366076895,47457,1198618,39.25
SUNPHARMA,EQ,16-01-2020,449.05,452.25,456.35,447.4,448.2,449.05,451.34,4416809,1993469805,62319,996699,22.57
SUNPHARMA,EQ,17-01-2020,449.05,448.2,456.25,446,454.75,454.6,451.53,3216737,1452466884,49212,805184,25.03
SUNPHARMA,EQ,20-01-2020,454.6,454.2,456.2,446.15,449.3,449.45,450.14,2824739,1271534484,37371,676054,23.93
SUNPHARMA,EQ,21-01-2020,449.45,448,451.75,446,448,447.4,448.84,2573651,1155168440,64119,943823,36.67
SUNPHARMA,EQ,22-01-2020,447.4,448.4,453.85,445.35,447,446.3,449.22,3412716,1533074065,52067,1467113,42.99
SUNPHARMA,EQ,23-01-2020,446.3,447.2,452.2,445,450,449.85,449.65,1875787,843451684.4,33288,591225,31.52
SUNPHARMA,EQ,24-01-2020,449.85,450,452.85,446.8,447.4,447.8,450.39,2153164,969753957.2,51893,592641,27.52
SUNPHARMA,EQ,27-01-2020,447.8,447,451.75,442.2,448.75,448.4,447.56,3530914,1580291567,68219,1241630,35.16
SUNPHARMA,EQ,28-01-2020,448.4,448.25,462.5,448.05,452.9,452.9,457.01,9487290,4335776557,123740,2912794,30.7
SUNPHARMA,EQ,29-01-2020,452.9,454.85,456.75,449.45,450.45,450.1,452.84,3103817,1405526082,52139,981819,31.63
SUNPHARMA,EQ,30-01-2020,450.1,451.5,453.75,440.3,441.95,442.1,443.15,3486193,1544919555,53746,1295651,37.17
SUNPHARMA,EQ,31-01-2020,442.1,442.6,445.4,432.65,435.5,434.3,437.61,3757229,1644208886,61041,1553410,41.34
SUNPHARMA,EQ,01-02-2020,434.3,432.95,437.4,419.4,422.8,422.8,429.26,2217675,951962060.7,48894,411193,18.54
SUNPHARMA,EQ,03-02-2020,422.8,423.8,428.9,414,417.3,417.55,419.66,4032780,1692403582,59911,1237089,30.68
SUNPHARMA,EQ,04-02-2020,417.55,416.95,426.9,412.85,423.95,425.65,421.27,4848610,2042590028,73352,902311,18.61
SUNPHARMA,EQ,05-02-2020,425.65,429.5,431.4,421.9,427.5,426.25,426.39,3826307,1631505572,46001,1075226,28.1
SUNPHARMA,EQ,06-02-2020,426.25,428.2,438,424,428.8,430.65,429.78,7745520,3328885303,90969,2586044,33.39
SUNPHARMA,EQ,07-02-2020,430.65,432,441.75,423.2,430.35,430.8,434.3,7402556,3214934498,82235,1626411,21.97
SUNPHARMA,EQ,10-02-2020,430.8,428.55,432.75,418.3,419.95,420.3,422.73,3638523,1538112619,47171,1150389,31.62
SUNPHARMA,EQ,11-02-2020,420.3,422,424.7,416.8,419,418.55,420.29,4683072,1968231430,52542,1885064,40.25
SUNPHARMA,EQ,12-02-2020,418.55,418.8,421.3,414,414.6,414.6,416.65,4439987,1849916057,47834,2155826,48.55
SUNPHARMA,EQ,13-02-2020,414.6,414.6,420.1,412,418.65,418.95,417.18,3924569,1637270092,62025,1239331,31.58
SUNPHARMA,EQ,14-02-2020,418.95,420,424.75,416.5,417.6,418.55,420.9,2862205,1204708468,41695,597121,20.86
SUNPHARMA,EQ,17-02-2020,418.55,416.2,418.5,407.3,407.65,408.4,412.46,2625157,1082770600,41610,798134,30.4
SUNPHARMA,EQ,18-02-2020,408.4,407,410.85,399.05,406.1,408.65,404.78,4187206,1694903795,58541,1271500,30.37
SUNPHARMA,EQ,19-02-2020,408.65,410.4,414.2,400.6,403.25,403.55,405.44,5910512,2396335656,65492,1689625,28.59
SUNPHARMA,EQ,20-02-2020,403.55,403.85,411.5,403.55,404.8,404.95,407.27,4000525,1629280061,64180,1118580,27.96
SUNPHARMA,EQ,24-02-2020,404.95,406.5,414.65,395.8,397.3,397.85,404.97,12668574,5130390125,129845,4813272,37.99
SUNPHARMA,EQ,25-02-2020,397.85,402.4,402.4,385.3,387.5,388.9,390.88,10050971,3928699969,120820,3534953,35.17
SUNPHARMA,EQ,26-02-2020,388.9,385.1,386.95,372.5,374,374.7,378.15,12146582,4593268602,120753,5020090,41.33
SUNPHARMA,EQ,27-02-2020,374.7,375,390.7,369.45,388,388.5,380.83,15164166,5774939180,164638,5000518,32.98
SUNPHARMA,EQ,28-02-2020,388.5,379.65,385.6,371.1,373.2,372.9,379.91,8439591,3206318903,86209,1951047,23.12
