"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"SBIN","EQ","26-Nov-2019","        336.10","        338.00","        340.00","        332.60","        335.40","        335.50","        337.00","   36464072","         12288430644.75","     206190","   13655457","         37.45"
"SBIN","EQ","27-Nov-2019","        335.50","        335.95","        345.55","        334.05","        345.10","        343.55","        338.92","   33971305","         11513585817.45","     208212","   11930103","         35.12"
"SBIN","EQ","28-Nov-2019","        343.55","        346.85","        351.00","        344.50","        349.10","        349.30","        348.23","   42538227","         14813293400.95","     266107","   12547979","         29.50"
"SBIN","EQ","29-Nov-2019","        349.30","        348.85","        348.85","        340.60","        342.00","        341.85","        344.22","   23081823","          7945313602.85","     182304","    7539032","         32.66"
"SBIN","EQ","02-Dec-2019","        341.85","        343.90","        344.35","        336.20","        339.50","        338.50","        339.30","   20648850","          7006117201.45","     142680","    6290290","         30.46"
"SBIN","EQ","03-Dec-2019","        338.50","        341.00","        342.95","        333.35","        336.50","        336.25","        337.90","   26482178","          8948352639.90","     180722","    5324682","         20.11"
"SBIN","EQ","04-Dec-2019","        336.25","        334.10","        342.95","        331.85","        341.50","        341.85","        337.83","   26789483","          9050174824.25","     187289","    5564581","         20.77"
"SBIN","EQ","05-Dec-2019","        341.85","        343.00","        344.60","        335.15","        336.00","        336.20","        338.88","   30429507","         10312041016.55","     217025","    5669274","         18.63"
"SBIN","EQ","06-Dec-2019","        336.20","        336.70","        337.65","        318.00","        318.20","        320.00","        325.07","   47027528","         15287224870.30","     399338","   10738207","         22.83"
"SBIN","EQ","09-Dec-2019","        320.00","        318.95","        327.65","        314.75","        317.05","        316.70","        320.65","   52435239","         16813556955.40","     346470","    8871975","         16.92"
"SBIN","EQ","10-Dec-2019","        316.70","        317.20","        322.65","        312.25","        313.20","        313.40","        317.56","   52155809","         16562756794.00","     304771","    4364614","          8.37"
"SBIN","EQ","11-Dec-2019","        313.40","        311.20","        315.75","        308.00","        311.75","        312.80","        312.23","   52557951","         16410249205.95","     303209","    9426656","         17.94"
"SBIN","EQ","12-Dec-2019","        312.80","        314.00","        322.95","        313.55","        321.45","        321.85","        317.89","   37804216","         12017627902.30","     234427","    6123592","         16.20"
"SBIN","EQ","13-Dec-2019","        321.85","        325.20","        333.45","        325.00","        333.15","        332.55","        329.84","   40955226","         13508848441.25","     252185","    8559427","         20.90"
"SBIN","EQ","16-Dec-2019","        332.55","        335.95","        337.25","        330.80","        332.30","        331.85","        333.33","   35027613","         11675699798.00","     245635","    5118983","         14.61"
"SBIN","EQ","17-Dec-2019","        331.85","        333.25","        335.75","        330.65","        333.55","        332.90","        333.79","   26734601","          8923796060.75","     184237","    6593385","         24.66"
"SBIN","EQ","18-Dec-2019","        332.90","        335.00","        335.55","        325.80","        327.20","        326.95","        328.80","   26449075","          8696405934.15","     196530","    4879210","         18.45"
